split_type,dataset,fingerprint,model,training,r2,rmse,mae,mse,n_samples,r2_std,rmse_std,r2_mean_folds,rmse_mean_folds
pc,ws,morgan,LightGBM,cv,0.6248019799929274,1.3251169185463165,1.0087005217155682,1.7559348478176853,98,0.015771368282009073,0.026757791074377184,0.590273694125151,1.3844897952019781
pc,ws,morgan,LightGBM,simple,0.6346899317054562,1.307539299586133,0.9957422767344355,1.7096590199621953,98,,,,
pc,ws,morgan,RandomForest,cv,0.6519605969426359,1.2762570012147954,0.9793435526401038,1.628831933149782,98,0.01842065399921539,0.03301426903749607,0.6347186218616069,1.3070710797240008
pc,ws,morgan,RandomForest,simple,0.6524512890222749,1.2753570024135066,0.9906878961627943,1.626535483605165,98,,,,
pc,ws,morgan,Ridge,cv,0.4003174370184833,1.6752693406529815,1.2554455364610966,2.8065273637318753,98,0.07780119436032668,0.10135266613772387,0.2988413306261824,1.8086363297462706
pc,ws,morgan,Ridge,simple,0.21391972552720884,1.9180387599377555,1.3910059309924812,3.6788726846235633,98,,,,
pc,ws,morgan,SVR,cv,0.30856051243143956,1.798875136070237,1.3893901574119054,3.235951755171714,98,0.02587704463016923,0.0333632971101884,0.3050953483856671,1.8030684091988605
pc,ws,morgan,SVR,simple,0.37053173860724475,1.7163697376888432,1.3276419954165204,2.9459250764540683,98,,,,
pc,ws,morgan,XGBoost,cv,0.677273568342144,1.2289697634895238,0.9678645961959751,1.5103666795714958,98,0.053881825733605414,0.09701702929806008,0.6341641596363106,1.304878285757923
pc,ws,morgan,XGBoost,simple,0.6693123212562431,1.244035967368577,0.9640077254723528,1.5476254881066713,98,,,,
rm,de,avalon,DNN,cv,0.783668853826441,0.9402889142606803,0.6946536222387731,0.884143242281529,226,0.010146616895223556,0.02058639911994322,0.7533342884491919,1.0038408785120727
rm,de,avalon,DNN,simple,0.7838121144871631,0.9399775196175489,0.7042317638655681,0.8835577373863597,226,,,,
rm,de,avalon,LightGBM,cv,0.7710565416380606,0.9673105172198941,0.7194615514956239,0.9356896367242191,226,0.005894513419610889,0.011984272904357452,0.7506547577155119,1.0094195866215947
rm,de,avalon,LightGBM,simple,0.7654198005082953,0.9791460267220148,0.738814613810438,0.9587269416455085,226,,,,
rm,de,avalon,RandomForest,cv,0.729188630371544,1.0520472297170955,0.8018535064653636,1.106803373555415,226,0.012556372122852693,0.02393097212268026,0.7162906933667899,1.0765428102748182
rm,de,avalon,RandomForest,simple,0.741504106685029,1.0278473351526511,0.7787357245782733,1.0564701443804065,226,,,,
rm,de,avalon,Ridge,cv,-0.27459662868096935,2.282381156015309,1.436358774874793,5.209263741333778,226,0.0813587096096208,0.055674488915780765,-1.1884276300566161,2.990147538862222
rm,de,avalon,Ridge,simple,-0.16790042574122133,2.184764843493729,1.4665667256396937,4.773197421366179,226,,,,
rm,de,avalon,SVR,cv,0.6006913610292599,1.2774859823208873,0.906408277369188,1.6319704350263622,226,0.0049638677059413595,0.007883990395454963,0.5963534164581806,1.2843821137140536
rm,de,avalon,SVR,simple,0.625761462316688,1.2367332697351685,0.8734930919785603,1.529509180469841,226,,,,
rm,de,avalon,XGBoost,cv,0.7618060942879189,0.9866590713199311,0.7608824016440628,0.973496123017909,226,0.022778109184375346,0.042725786169825704,0.721267351928909,1.0664670960434186
rm,de,avalon,XGBoost,simple,0.7556408852604861,0.9993464219076394,0.7612238603236928,0.9986932709796017,226,,,,
rm,de,maccs,DNN,cv,0.7871105979383816,0.9327791101517944,0.7098803646298769,0.8700768683355734,226,0.036822917957762324,0.0738865716859718,0.7423828656323609,1.023435117547431
rm,de,maccs,DNN,simple,0.7843580146856031,0.9387899918012129,0.7042601619742613,0.8813266487061213,226,,,,
rm,de,maccs,LightGBM,cv,0.757321863493763,0.9959031728351385,0.7371133444042263,0.9918231296630958,226,0.019329853952926617,0.03749203472703961,0.7393308727025673,1.0314778123540727
rm,de,maccs,LightGBM,simple,0.7526881815895635,1.0053660733823495,0.7480229046187739,1.010760941508244,226,,,,
rm,de,maccs,RandomForest,cv,0.7372051421595467,1.0363589965010247,0.7830521060403578,1.074039969628611,226,0.015279501745102267,0.029735302644791316,0.7214820635921532,1.0664969981636492
rm,de,maccs,RandomForest,simple,0.7361059562189943,1.0385241122056836,0.7808282698603299,1.0785323316326034,226,,,,
rm,de,maccs,Ridge,cv,0.692414919687915,1.1212034441987089,0.825531426259328,1.2570971632830474,226,0.028911791930472084,0.04963361990891775,0.6595257076055683,1.1785803110718347
rm,de,maccs,Ridge,simple,0.698291890600668,1.1104404718977818,0.8221293145961891,1.2330780416285683,226,,,,
rm,de,maccs,SVR,cv,0.7235610661137826,1.0629219974636517,0.7825830220684378,1.1298031726921192,226,0.0071577888525855265,0.013545669291473019,0.716558896764693,1.0762144228756307
rm,de,maccs,SVR,simple,0.7376263059925833,1.0355282117030224,0.7618566672509797,1.0723186772328597,226,,,,
rm,de,maccs,XGBoost,cv,0.7626974260787105,0.9848112808331304,0.7286955939900723,0.9698532588561909,226,0.021618106533845043,0.04185111436543144,0.7282298048017714,1.053076715318856
rm,de,maccs,XGBoost,simple,0.7405473320197201,1.0297477715048626,0.7516558206094578,1.0603804729192308,226,,,,
rm,de,morgan,DNN,cv,0.7490382952030841,1.0127576170336001,0.7706324162933547,1.0256779908595761,226,0.02968477375965414,0.056332701563110335,0.7130286332092052,1.0815154866795926
rm,de,morgan,DNN,simple,0.7629773560842483,0.98423025136824,0.7621749655303701,0.968709187708389,226,,,,
rm,de,morgan,LightGBM,cv,0.6858954454273165,1.1330234727172899,0.8563589894281995,1.2837421897283474,226,0.008456993686483047,0.01482213170492616,0.664579997853582,1.17074271995225
rm,de,morgan,LightGBM,simple,0.664174308332905,1.1715443913674597,0.8992168492798732,1.3725162609445518,226,,,,
rm,de,morgan,RandomForest,cv,0.7019475277063258,1.1036926606375363,0.8584552818387609,1.2181374891451642,226,0.030945617841559952,0.05329093176229429,0.6769938857159392,1.1477294334054335
rm,de,morgan,RandomForest,simple,0.7169324231835408,1.0755902427989048,0.825767676802794,1.156894370404207,226,,,,
rm,de,morgan,Ridge,cv,0.3072208371085997,1.6826709561746385,1.2253774125994423,2.831381546753672,226,0.058882928142194764,0.062000213458474535,0.09571255728010634,1.9214499097799564
rm,de,morgan,Ridge,simple,-0.14889376644235286,2.1669142562399384,1.5325832350422424,4.695517393895885,226,,,,
rm,de,morgan,SVR,cv,0.35964402832291753,1.617754148745425,1.270111817940092,2.6171284857830344,226,0.0171305655054441,0.02145224636802892,0.35557593878880295,1.6227429027310827
rm,de,morgan,SVR,simple,0.4079106784552343,1.5555909381530755,1.2158577803401214,2.4198631668639656,226,,,,
rm,de,morgan,XGBoost,cv,0.7153704524327353,1.0785537211116452,0.8380059164451287,1.1632781293237764,226,0.022768362300074434,0.03980392733864138,0.6573211009488765,1.1827683199653467
rm,de,morgan,XGBoost,simple,0.7017685232842344,1.1040240388856848,0.8525626559117727,1.21886907843746,226,,,,
rm,hu,avalon,DNN,cv,0.8379926147652468,0.8200567301068433,0.6115427424191969,0.6724930405935281,259,0.009677011280048256,0.02276948617147118,0.8156834296418112,0.8744026941207788
rm,hu,avalon,DNN,simple,0.8326090920298365,0.8335706666172118,0.6169538595697135,0.6948400562446629,259,,,,
rm,hu,avalon,LightGBM,cv,0.8258600891379957,0.8502089056612889,0.6326998398617425,0.7228551832657666,259,0.005607162523262256,0.013032460466056859,0.8087694096254318,0.890858456466054
rm,hu,avalon,LightGBM,simple,0.8116006965806635,0.8843336223464308,0.6510760881570995,0.7820459556123596,259,,,,
rm,hu,avalon,RandomForest,cv,0.7908462515287864,0.9317712735849895,0.6949367806912092,0.8681977062781933,259,0.0041139652713008835,0.008903425698873898,0.7777420752578192,0.9604758727262711
rm,hu,avalon,RandomForest,simple,0.7880412923233087,0.9379984534086406,0.6914587138944283,0.8798410985970018,259,,,,
rm,hu,avalon,Ridge,cv,0.33270367388073463,1.6643162660330646,1.1210541807384127,2.769948633382243,259,0.11324109447925951,0.11100775381481236,-0.018583414947395637,2.0532460766778478
rm,hu,avalon,Ridge,simple,0.2764674648740133,1.7330277754357373,1.1597053167423501,3.0033852704317403,259,,,,
rm,hu,avalon,SVR,cv,0.7379338320836247,1.0429943839587403,0.7606340598780575,1.0878372849694722,259,0.004570595660838628,0.009039382670600069,0.7345987849742008,1.0495710376132368
rm,hu,avalon,SVR,simple,0.7550977834867726,1.0082607212227666,0.7374557500900675,1.0165896819606535,259,,,,
rm,hu,avalon,XGBoost,cv,0.8161710087724209,0.8735414007692367,0.6570321262941398,0.7630745788578802,259,0.005700916442646679,0.012445058920280841,0.7817362789932485,0.9517659084049643
rm,hu,avalon,XGBoost,simple,0.7955045361556554,0.9213366136959851,0.6579489738715661,0.8488611557367849,259,,,,
rm,hu,maccs,DNN,cv,0.8002950135852324,0.9104811214723835,0.6707117582067244,0.8289758725576092,259,0.005909648379426194,0.012777987101704618,0.7773670267684701,0.9612422812660022
rm,hu,maccs,DNN,simple,0.7987185113299764,0.9140677968075515,0.6827784121980078,0.8355199371606111,259,,,,
rm,hu,maccs,LightGBM,cv,0.8140423940979423,0.8785843519112869,0.6597253742430481,0.771910463423376,259,0.008217039881089416,0.01886053110130034,0.8018534171526847,0.9067255461368726
rm,hu,maccs,LightGBM,simple,0.8054584338625306,0.8986336866223388,0.6679610363610722,0.8075425027324559,259,,,,
rm,hu,maccs,RandomForest,cv,0.7815248508944768,0.9523081761873251,0.7053471684121263,0.9068908624332294,259,0.00618778554525866,0.013280491017908314,0.7709279619057543,0.9750395901361175
rm,hu,maccs,RandomForest,simple,0.7757216156151862,0.9648731034960474,0.7044650843242686,0.930980105850094,259,,,,
rm,hu,maccs,Ridge,cv,0.7365979972519225,1.0456492425886124,0.7999839438988047,1.0933823385261385,259,0.008468787730056042,0.016378026789862082,0.7201983761554871,1.0775847831406664
rm,hu,maccs,Ridge,simple,0.7317627217178855,1.0552030983385354,0.8034522036349677,1.1134535787432447,259,,,,
rm,hu,maccs,SVR,cv,0.765401064504154,0.9868235597133052,0.7258166900157921,0.973820738005239,259,0.006178700866453452,0.012919855925281613,0.7602804280872059,0.9974515473181704
rm,hu,maccs,SVR,simple,0.7764778233170389,0.9632450809036261,0.706819813694373,0.9278410858850332,259,,,,
rm,hu,maccs,XGBoost,cv,0.8025116419207987,0.9054140727181458,0.6524300107736011,0.8197746430760599,259,0.013902995870979363,0.0301437585237549,0.7776107134538475,0.960327970050113
rm,hu,maccs,XGBoost,simple,0.789835339143339,0.9340203455971039,0.6835794921179075,0.8723940059893334,259,,,,
rm,hu,morgan,DNN,cv,0.7848234281633446,0.9450917735129268,0.6885681704920806,0.8931984603618094,259,0.0044373036704829305,0.009341478015633188,0.7661044754573332,0.9852987436598634
rm,hu,morgan,DNN,simple,0.7774607003154926,0.9611249456401798,0.7068194387364111,0.9237611611318386,259,,,,
rm,hu,morgan,LightGBM,cv,0.7151678087413147,1.0873541750013525,0.8367207909358992,1.182339101892872,259,0.011840294736666413,0.021888910883455417,0.697021552132721,1.1212426729843492
rm,hu,morgan,LightGBM,simple,0.7299011442386023,1.058858343348032,0.8092081523218373,1.1211809912777388,259,,,,
rm,hu,morgan,RandomForest,cv,0.7000648911622488,1.1158097277791483,0.8350965201083775,1.2450313486065772,259,0.011247206815557817,0.02038719942320211,0.6827185108263214,1.1474408815481485
rm,hu,morgan,RandomForest,simple,0.7029274808957957,1.1104723012434763,0.8291104296218585,1.233148731828982,259,,,,
rm,hu,morgan,Ridge,cv,0.4048066650498593,1.571829808191957,1.1440919779276202,2.4706489459207646,259,0.073727178234551,0.08623515297308333,0.2242479259633195,1.7924040277715771
rm,hu,morgan,Ridge,simple,0.08491931315179035,1.9489746285732883,1.4106425684280954,3.7985021028223867,259,,,,
rm,hu,morgan,SVR,cv,0.46646573509916167,1.4881874881256418,1.1153850890438048,2.214701999813707,259,0.006110835640858468,0.008490277664257168,0.4624447189438441,1.4937607447655368
rm,hu,morgan,SVR,simple,0.5052107924776625,1.4331333415575234,1.063495272911375,2.053871174683833,259,,,,
rm,hu,morgan,XGBoost,cv,0.7317777034044242,1.0551736301324384,0.7773046743044177,1.1133913897268677,259,0.018658381063110928,0.03429406240331018,0.6979361206035068,1.119237149817633
rm,hu,morgan,XGBoost,simple,0.7073042400652056,1.1022616722582785,0.8207373102504083,1.2149807941296165,259,,,,
rm,lo,avalon,DNN,cv,0.680912191257498,0.8849970090349243,0.666311498103247,0.7832197060007619,166,0.013297896018828054,0.017338720991680715,0.6423828639704674,0.9367451969949128
rm,lo,avalon,DNN,simple,0.6542371922829942,0.9212464667729423,0.7039104329140857,0.8486950525416299,166,,,,
rm,lo,avalon,LightGBM,cv,0.7149682649019244,0.8364371342745889,0.6201431896323761,0.6996270795934866,166,0.019834858570484337,0.02755030223680182,0.68494802694396,0.878950790372618
rm,lo,avalon,LightGBM,simple,0.6991250191198959,0.8593691022088051,0.6399049918277703,0.7385152538311677,166,,,,
rm,lo,avalon,RandomForest,cv,0.6844738471581395,0.8800439836126557,0.6548353113351544,0.7744774130928321,166,0.02633096386485679,0.035560231628071134,0.6652397806162275,0.9057726123654316
rm,lo,avalon,RandomForest,simple,0.6951829876087736,0.8649804627517665,0.6482275214328457,0.7481912009422602,166,,,,
rm,lo,avalon,Ridge,cv,-0.08937389829831743,1.6352161953284656,1.1987227965700082,2.6739320054645024,166,0.3134195758140268,0.1850656325760575,-0.7565053686269944,2.068138284784042
rm,lo,avalon,Ridge,simple,-0.8482699401704306,2.1299499445089562,1.4883937200212556,4.536686766113706,166,,,,
rm,lo,avalon,SVR,cv,0.5691191743796615,1.0284076090273362,0.7288750078326863,1.0576222103053226,166,0.005700549657196315,0.006748879592664854,0.5633995014461386,1.0351888402486302
rm,lo,avalon,SVR,simple,0.5929122583715061,0.9996102704539773,0.7130465795041561,0.9992206927970737,166,,,,
rm,lo,avalon,XGBoost,cv,0.7030444980855384,0.8537532800892679,0.63747689223712,0.728894663263184,166,0.030800607306195143,0.04028749958394705,0.6442793307708378,0.9335492080951134
rm,lo,avalon,XGBoost,simple,0.7208114876795417,0.8278191512781008,0.6468195359194201,0.6852845472227952,166,,,,
rm,lo,maccs,DNN,cv,0.7311322704333921,0.81237404055859,0.6085585414890797,0.6599515817734897,166,0.007412266312572026,0.010415176140905444,0.6904216833823753,0.8716476495690703
rm,lo,maccs,DNN,simple,0.6951472730188906,0.8650311349852472,0.6338112087575083,0.748278864493865,166,,,,
rm,lo,maccs,LightGBM,cv,0.7214288941781752,0.8269033116567147,0.6001858779325984,0.6837690868288419,166,0.005773665104250299,0.008164910561796196,0.6929027371100046,0.8681713791142686
rm,lo,maccs,LightGBM,simple,0.7250612367179163,0.821494546194457,0.592555935451563,0.6748532894272369,166,,,,
rm,lo,maccs,RandomForest,cv,0.6948802483574096,0.8654098983470948,0.6263215647724172,0.748934292157129,166,0.015437305453342402,0.021470948937078203,0.6787586277314487,0.8877188474382433
rm,lo,maccs,RandomForest,simple,0.6834808525322971,0.8814276921744623,0.6283827441041562,0.7769147765319986,166,,,,
rm,lo,maccs,Ridge,cv,0.554429509960893,1.0457910171521254,0.7715621996579932,1.093678851556077,166,0.06356525144010804,0.0695213126087669,0.4980228249294372,1.1078353438637438
rm,lo,maccs,Ridge,simple,0.5280294798696263,1.0763267491223678,0.787960318411448,1.1584792708763245,166,,,,
rm,lo,maccs,SVR,cv,0.6632291492594764,0.9091885215688272,0.6612110624646221,0.8266237677525099,166,0.003878176322741743,0.0051846081221835205,0.6557424233043673,0.9192243984587588
rm,lo,maccs,SVR,simple,0.6884419027546933,0.8744927605993056,0.6385123527397121,0.7647375883405945,166,,,,
rm,lo,maccs,XGBoost,cv,0.7271637147216053,0.8183475020355617,0.587955490398938,0.6696926340878436,166,0.024375303913591242,0.033092690622138966,0.6706222915781895,0.8985442342829273
rm,lo,maccs,XGBoost,simple,0.6701541005400979,0.8997922368228488,0.6428778808364323,0.8096260694466656,166,,,,
rm,lo,morgan,DNN,cv,0.6145514714976741,0.9726797918207781,0.6901277231069635,0.9461059774165123,166,0.01818599750051888,0.022184491860023716,0.590091907961481,1.0028216473047822
rm,lo,morgan,DNN,simple,0.5957594064546945,0.9961085288031944,0.7266664902890236,0.9922322011544645,166,,,,
rm,lo,morgan,LightGBM,cv,0.5599742135070738,1.0392637067242854,0.756996295994896,1.0800690521143015,166,0.029939430225166295,0.0343064339442727,0.5292102708221783,1.0744319517538814
rm,lo,morgan,LightGBM,simple,0.5935461167129732,0.998831742783434,0.7419469901372965,0.9976648503917921,166,,,,
rm,lo,morgan,RandomForest,cv,0.5548423422981996,1.0453064289560734,0.7422112626685582,1.0926655304168984,166,0.029476778061452293,0.03376090688932683,0.5344735138555519,1.0684204291332526
rm,lo,morgan,RandomForest,simple,0.5416388406549055,1.060695195678328,0.7471956025213808,1.1250742981350865,166,,,,
rm,lo,morgan,Ridge,cv,0.5619210432415932,1.0369621230128199,0.769978835487833,1.0752904445632547,166,0.03468659781624071,0.037537074260931884,0.49849274733237703,1.108859719725241
rm,lo,morgan,Ridge,simple,0.4855015951817817,1.1237733105171177,0.8410966288138629,1.2628664534306022,166,,,,
rm,lo,morgan,SVR,cv,0.4215027747915513,1.1916187748511624,0.8834861835491138,1.4199553045777855,166,0.0037682946309327155,0.0038720850196815996,0.4182981667653224,1.1949084523652596
rm,lo,morgan,SVR,simple,0.44290410872442454,1.1693692648614658,0.8651240581513165,1.367424477602645,166,,,,
rm,lo,morgan,XGBoost,cv,0.5802503501023919,1.0150369884262298,0.7524135534830548,1.0303000878733901,166,0.029015048577751747,0.032593377761899425,0.5213782873269076,1.0833940576079342
rm,lo,morgan,XGBoost,simple,0.5276450744377899,1.0767649773798884,0.7808975555645532,1.1594228165119118,166,,,,
rm,ws,avalon,DNN,cv,0.8123189038196768,0.8942272453817837,0.6933889599204064,0.7996423663830928,100,0.01254163763482946,0.027887476358878602,0.7818087874305275,0.9637724857349763
rm,ws,avalon,DNN,simple,0.7829698740739732,0.9616070603790255,0.7549631289839744,0.9246881385707908,100,,,,
rm,ws,avalon,LightGBM,cv,0.8055269777296199,0.9102638884487538,0.6917008527292638,0.8285803466138453,100,0.025831933958871706,0.056650817281647683,0.7795108746055488,0.9675827558181769
rm,ws,avalon,LightGBM,simple,0.7940237055219783,0.9367986422739003,0.718676665273314,0.8775916961662231,100,,,,
rm,ws,avalon,RandomForest,cv,0.7500290302187038,1.03200646924727,0.8189675769552669,1.0650373525682164,100,0.01570235112696805,0.0310992522626002,0.7305560731096401,1.0709983800462008
rm,ws,avalon,RandomForest,simple,0.7351620536792325,1.0622524414365786,0.8269275520923521,1.128380249337972,100,,,,
rm,ws,avalon,Ridge,cv,0.25319477468740725,1.783780065446854,1.2955897850517872,3.1818713218855827,100,0.199871627813374,0.18436491762376633,-0.15822888669680732,2.213777477344468
rm,ws,avalon,Ridge,simple,-0.4648076440502855,2.4982041818366665,1.657064969391603,6.241024134146208,100,,,,
rm,ws,avalon,SVR,cv,0.6818902016899329,1.164196140866549,0.9094152378051483,1.3553526544085657,100,0.013640281815797118,0.0249611816813842,0.6769170170940534,1.172995551450503
rm,ws,avalon,SVR,simple,0.7107408247547455,1.110148825939617,0.8714728441729943,1.2324304157351103,100,,,,
rm,ws,avalon,XGBoost,cv,0.7483210217476404,1.0355262280047197,0.81123743878752,1.072314568885683,100,0.03665699514329068,0.06732300262220936,0.6918733623824301,1.1438031178588672
rm,ws,avalon,XGBoost,simple,0.7195774270961686,1.09306029,0.8598240749061108,1.1947807975748839,100,,,,
rm,ws,maccs,DNN,cv,0.7020586478781031,1.1266863281058592,0.9055432456731797,1.2694220819406636,100,0.2733729417628141,0.422149468280527,0.5514605796536272,1.316380145800987
rm,ws,maccs,DNN,simple,0.7465459220342013,1.0391716110023237,0.8031950605034828,1.0798776371131649,100,,,,
rm,ws,maccs,LightGBM,cv,0.8118009705231104,0.895460270396391,0.7102389530114784,0.8018490958583776,100,0.02258646969762157,0.0514778100919666,0.7927132734365985,0.938362944731946
rm,ws,maccs,LightGBM,simple,0.8006251656131864,0.9216643769730631,0.734460069211046,0.8494652237811446,100,,,,
rm,ws,maccs,RandomForest,cv,0.7827529557907525,0.9620874961184104,0.7731384371652869,0.9256123501873923,100,0.008988984763272923,0.018787979132791243,0.7598258607144908,1.0114067212402424
rm,ws,maccs,RandomForest,simple,0.7693891049034939,0.9912370873939804,0.7657943450082537,0.9825509634253016,100,,,,
rm,ws,maccs,Ridge,cv,0.7168775446685655,1.098309626595678,0.8368207574958135,1.2062840358727376,100,0.02381302164787432,0.04278598318230018,0.6624625985892958,1.1984557220628624
rm,ws,maccs,Ridge,simple,0.7127357947165027,1.1063139511992852,0.8353690350034045,1.2239305586181743,100,,,,
rm,ws,maccs,SVR,cv,0.7453652477240775,1.0415892041575008,0.8193979288405108,1.084908070217456,100,0.017547987015169488,0.035719113401852166,0.7361677334131784,1.0596317996315938
rm,ws,maccs,SVR,simple,0.7712971157767115,0.987127959304725,0.7800516002976168,0.9744216080411108,100,,,,
rm,ws,maccs,XGBoost,cv,0.7960875924918007,0.932093454649988,0.6851406157821416,0.8687982082013492,100,0.023236421625020067,0.04814470269442987,0.7450663218251283,1.0410877843417201
rm,ws,maccs,XGBoost,simple,0.776493261962342,0.9758497210845518,0.6848092635273934,0.9522826781407976,100,,,,
rm,ws,morgan,DNN,cv,0.6423976455291199,1.2343485663209584,0.9911409847259521,1.5236163831786051,100,0.25705209273126867,0.3695456428722193,0.5262890841392878,1.371768808883025
rm,ws,morgan,DNN,simple,0.7322415562660947,1.0680933711925904,0.8541178386569023,1.1408234495855525,100,,,,
rm,ws,morgan,LightGBM,cv,0.6542197429506507,1.2137737156655724,1.0112575798366905,1.4732466328406095,100,0.025998585278637538,0.04500782276892796,0.6300173141163358,1.254726609983605
rm,ws,morgan,LightGBM,simple,0.6641948684235606,1.196138024121459,0.9841157470116382,1.4307461727491881,100,,,,
rm,ws,morgan,RandomForest,cv,0.698943342174926,1.1325613850875895,0.8684881226984128,1.2826952909915195,100,0.01478228662847498,0.026582346290709748,0.6697327989981494,1.1859360859902026
rm,ws,morgan,RandomForest,simple,0.7138188646548678,1.1042264183628316,0.8508728351370852,1.2193159830104074,100,,,,
rm,ws,morgan,Ridge,cv,0.46829598368183567,1.505125115056729,1.164210013713487,2.2654016119745317,100,0.014091699491172695,0.018499727460910966,0.38123007634184447,1.6235812950701418
rm,ws,morgan,Ridge,simple,0.335406128731216,1.682735272225889,1.287060868664902,2.831597996393137,100,,,,
rm,ws,morgan,SVR,cv,0.3556854413241647,1.6568630183648785,1.3329499461110725,2.7451950616251755,100,0.00762416022976471,0.009760206521411133,0.3508484112980249,1.6630419909690954
rm,ws,morgan,SVR,simple,0.4185588459467001,1.5739484926136726,1.2761892731876208,2.4773138574008526,100,,,,
rm,ws,morgan,XGBoost,cv,0.7311274471035847,1.07031316551858,0.8256389048576355,1.1455702722824033,100,0.04051650014619776,0.06952833973065622,0.6644324167919461,1.193691699583694
rm,ws,morgan,XGBoost,simple,0.7127619997773282,1.1062634894900967,0.875199946808815,1.2238189081788051,100,,,,
sa,de,avalon,DNN,cv,0.8204987412137135,0.9136890982126934,0.6724153153340529,0.834827768192725,246,0.011848461266642532,0.028556469408712294,0.8006286369675675,0.9625095032797777
sa,de,avalon,DNN,simple,0.8135892637289349,0.9311082072653964,0.6964657673045872,0.8669624936369805,246,,,,
sa,de,avalon,LightGBM,cv,0.8183910605679618,0.9190376533366548,0.6704018670393439,0.8446302082505452,246,0.008111564575553579,0.019747368266802824,0.8014164423159865,0.9608257478009001
sa,de,avalon,LightGBM,simple,0.8150066203866175,0.927561655701205,0.6754225294417615,0.8603706251271608,246,,,,
sa,de,avalon,RandomForest,cv,0.7891605519642297,0.9902403734944558,0.7564892120629142,0.9805759972984393,246,0.013163173501197237,0.029970058297656987,0.7759994995432511,1.0202389222500332
sa,de,avalon,RandomForest,simple,0.7999091902412335,0.9646688716682745,0.7324661323312377,0.930586031965742,246,,,,
sa,de,avalon,Ridge,cv,-0.14511144024339306,2.3077489955686565,1.4968958935341012,5.325705426548144,246,0.23797221713338368,0.18243501071778156,-0.9012376170593468,2.968000753981118
sa,de,avalon,Ridge,simple,-0.009820781368278464,2.1671393892890585,1.473365800828338,4.696493132608153,246,,,,
sa,de,avalon,SVR,cv,0.6523511539677761,1.2715548242926358,0.9264502075486907,1.616851671181876,246,0.004657269806134394,0.008491564262652762,0.6491234795361074,1.2774157085115916
sa,de,avalon,SVR,simple,0.6792816912175476,1.2213118485331584,0.8842600350021507,1.4916026313674804,246,,,,
sa,de,avalon,XGBoost,cv,0.823957855638825,0.9048425581086537,0.6810092291025125,0.8187400549646122,246,0.01611104842216709,0.03751774567742051,0.7871439738980791,0.9942570867519436
sa,de,avalon,XGBoost,simple,0.8107483869364785,0.9381763671451444,0.6967051681375843,0.8801748958696608,246,,,,
sa,de,maccs,DNN,cv,0.7917020490084891,0.9842540098600654,0.7287351651069655,0.9687559559256178,246,0.011639351748187572,0.025671894680523347,0.7605960693359716,1.0548768526550363
sa,de,maccs,DNN,simple,0.7843757634179791,1.001413590981686,0.740904198630554,1.0028291802028353,246,,,,
sa,de,maccs,LightGBM,cv,0.7504962405261266,1.0772171047327652,0.7964690893575607,1.1603966907288412,246,0.0056112844828703065,0.011780065144079767,0.735149055244964,1.1097904727600207
sa,de,maccs,LightGBM,simple,0.7384066289737454,1.1030064729305966,0.8254802617971682,1.2166232793267948,246,,,,
sa,de,maccs,RandomForest,cv,0.7330624641534045,1.1142163253756212,0.8296730122591733,1.241478019733552,246,0.012101732564154725,0.024633671880134923,0.7170174090739001,1.1469497985177228
sa,de,maccs,RandomForest,simple,0.7295304379081444,1.1215635660099077,0.8175990586565247,1.2579048326008604,246,,,,
sa,de,maccs,Ridge,cv,0.6315760113851885,1.3089969777816322,0.9801663323071743,1.7134730878414468,246,0.02260106303410649,0.038760896997270956,0.6043941416482215,1.3558719048240462
sa,de,maccs,Ridge,simple,0.6247565729031009,1.3210560390194461,0.9909918022483766,1.7451890582297485,246,,,,
sa,de,maccs,SVR,cv,0.664274085365954,1.2495600352613019,0.8790578542997811,1.561400281722226,246,0.004831663431110414,0.0089202593012501,0.659822231061084,1.2577859423941748
sa,de,maccs,SVR,simple,0.6876974019180452,1.2051815998746875,0.8417443548684655,1.4524626886765113,246,,,,
sa,de,maccs,XGBoost,cv,0.7657938248070578,1.0436715974584863,0.7680008027175578,1.0892504033415484,246,0.009005483238006063,0.01865199836213784,0.7294485786012317,1.1215781953719408
sa,de,maccs,XGBoost,simple,0.7277142299502395,1.1253229252534909,0.8257876214617637,1.266351686101074,246,,,,
sa,de,morgan,DNN,cv,0.7631794764747064,1.0494804728197467,0.7775441744351169,1.101409262829959,246,0.00788155274945892,0.016447246310557485,0.7336470293699864,1.1128741173741212
sa,de,morgan,DNN,simple,0.7359789104512842,1.1081128811858187,0.8055744976658163,1.2279141574499364,246,,,,
sa,de,morgan,LightGBM,cv,0.6969921823725713,1.1871117690195485,0.8944012492928151,1.409234352144722,246,0.012343623079772664,0.023443986065755543,0.6762981679693174,1.226755409968696
sa,de,morgan,LightGBM,simple,0.7293772922105828,1.1218810478113759,0.844492532040486,1.2586170854383507,246,,,,
sa,de,morgan,RandomForest,cv,0.6901066964333534,1.200523842856096,0.8877910448708473,1.4412574972659682,246,0.01751422656684164,0.0325311604102481,0.6651309998548792,1.2475402404731184
sa,de,morgan,RandomForest,simple,0.692428392599737,1.196018273219011,0.8849381619773633,1.430459709873785,246,,,,
sa,de,morgan,Ridge,cv,0.33375297210343635,1.7602823572195072,1.2638536075255167,3.0985939771382647,246,0.08535500465418429,0.10017316599877125,0.13831004767565677,1.9993821233106879
